"Fx0"	"z"	"Lx0"
1.0179761847105e-12	0.125	4.17311501396836e+43
1.0179761847105e-12	0.125	4.17311501396836e+43
1.0179761847105e-12	0.125	4.17311501396836e+43
1.11618869072809e-12	0.125	4.57572962281406e+43
1.11618869072809e-12	0.125	4.57572962281406e+43
1.22387656216496e-12	0.125	5.0171877628621e+43
1.22387656216496e-12	0.125	5.0171877628621e+43
1.22387656216496e-12	0.125	5.0171877628621e+43
1.22387656216496e-12	0.125	5.0171877628621e+43
1.34195396518456e-12	0.125	5.50123698793469e+43
1.47142326305276e-12	0.125	6.0319864090868e+43
1.61338352523521e-12	0.125	6.6139415769957e+43
1.93971363178795e-12	0.125	7.95170673065933e+43
1.93971363178795e-12	0.125	7.95170673065933e+43
1.93971363178795e-12	0.125	7.95170673065933e+43
2.33204871284123e-12	0.125	9.56005419677961e+43
3.69604812946976e-12	0.125	1.51516648160353e+44
4.05263618585939e-12	0.125	1.66134701060525e+44
4.87234035270231e-12	0.125	1.99737842440865e+44
6.42299550249011e-12	0.125	2.63305756742388e+44
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
6.5359051672016e-14	0.135	3.16563146761398e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.16647750789612e-14	0.135	3.47104588126348e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
7.85788633055865e-14	0.135	3.80592612661801e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
8.61600102922913e-14	0.135	4.17311501396834e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
9.44725726649698e-14	0.135	4.57572962281404e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.03587116060692e-13	0.135	5.01718776286208e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.13581014161902e-13	0.135	5.50123698793467e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.24539105524356e-13	0.135	6.03198640908677e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.36554413774632e-13	0.135	6.61394157699567e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.49728937290998e-13	0.135	7.25204272974062e+42
1.6417451507127e-13	0.135	7.95170673065929e+42
1.6417451507127e-13	0.135	7.95170673065929e+42
1.6417451507127e-13	0.135	7.95170673065929e+42
1.6417451507127e-13	0.135	7.95170673065929e+42
1.6417451507127e-13	0.135	7.95170673065929e+42
1.6417451507127e-13	0.135	7.95170673065929e+42
1.80013776138028e-13	0.135	8.71887305229292e+42
1.80013776138028e-13	0.135	8.71887305229292e+42
1.80013776138028e-13	0.135	8.71887305229292e+42
1.80013776138028e-13	0.135	8.71887305229292e+42
1.80013776138028e-13	0.135	8.71887305229292e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
1.97381180540748e-13	0.135	9.56005419677956e+42
2.16424160791932e-13	0.135	1.04823909807159e+43
2.16424160791932e-13	0.135	1.04823909807159e+43
2.16424160791932e-13	0.135	1.04823909807159e+43
2.3730437342694e-13	0.135	1.1493713153803e+43
2.3730437342694e-13	0.135	1.1493713153803e+43
2.3730437342694e-13	0.135	1.1493713153803e+43
2.3730437342694e-13	0.135	1.1493713153803e+43
2.3730437342694e-13	0.135	1.1493713153803e+43
2.3730437342694e-13	0.135	1.1493713153803e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.60199071312059e-13	0.135	1.26026058658691e+43
2.85302608350381e-13	0.135	1.38184825465118e+43
2.85302608350381e-13	0.135	1.38184825465118e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.12828089358973e-13	0.135	1.51516648160354e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.43009179123246e-13	0.135	1.66134701060527e+43
3.76102085985611e-13	0.135	1.82163077335634e+43
3.76102085985611e-13	0.135	1.82163077335634e+43
3.76102085985611e-13	0.135	1.82163077335634e+43
4.12387736807192e-13	0.135	1.99737842440867e+43
4.5217416176592e-13	0.135	2.19008189181093e+43
4.95799109235653e-13	0.135	2.4013770421387e+43
4.95799109235653e-13	0.135	2.4013770421387e+43
4.95799109235653e-13	0.135	2.4013770421387e+43
4.95799109235653e-13	0.135	2.4013770421387e+43
4.95799109235653e-13	0.135	2.4013770421387e+43
5.43632912944106e-13	0.135	2.6330575674239e+43
5.43632912944106e-13	0.135	2.6330575674239e+43
5.43632912944106e-13	0.135	2.6330575674239e+43
5.43632912944106e-13	0.135	2.6330575674239e+43
5.96081635749018e-13	0.135	2.88709021187012e+43
5.96081635749018e-13	0.135	2.88709021187012e+43
5.96081635749018e-13	0.135	2.88709021187012e+43
5.96081635749018e-13	0.135	2.88709021187012e+43
6.53590516720163e-13	0.135	3.165631467614e+43
6.53590516720163e-13	0.135	3.165631467614e+43
7.16647750789616e-13	0.135	3.4710458812635e+43
8.61600102922917e-13	0.135	4.17311501396836e+43
8.61600102922917e-13	0.135	4.17311501396836e+43
8.61600102922917e-13	0.135	4.17311501396836e+43
9.44725726649703e-13	0.135	4.57572962281406e+43
9.44725726649703e-13	0.135	4.57572962281406e+43
1.03587116060693e-12	0.135	5.0171877628621e+43
1.03587116060693e-12	0.135	5.0171877628621e+43
1.03587116060693e-12	0.135	5.0171877628621e+43
1.13581014161903e-12	0.135	5.50123698793469e+43
1.24539105524357e-12	0.135	6.0319864090868e+43
1.36554413774632e-12	0.135	6.6139415769957e+43
1.49728937290999e-12	0.135	7.25204272974065e+43
1.64174515071271e-12	0.135	7.95170673065933e+43
1.64174515071271e-12	0.135	7.95170673065933e+43
1.64174515071271e-12	0.135	7.95170673065933e+43
1.64174515071271e-12	0.135	7.95170673065933e+43
1.80013776138029e-12	0.135	8.71887305229296e+43
2.16424160791933e-12	0.135	1.0482390980716e+44
2.37304373426941e-12	0.135	1.14937131538031e+44
2.37304373426941e-12	0.135	1.14937131538031e+44
2.60199071312061e-12	0.135	1.26026058658692e+44
3.1282808935897e-12	0.135	1.51516648160353e+44
3.1282808935897e-12	0.135	1.51516648160353e+44
7.85788633055861e-12	0.135	3.80592612661799e+44
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
6.72558559514336e-14	0.145	3.80592612661801e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
7.37445796136938e-14	0.145	4.17311501396834e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.08593236301605e-14	0.145	4.57572962281404e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
8.86604853153563e-14	0.145	5.01718776286208e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
9.72142890077612e-14	0.145	5.50123698793467e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.06593348250572e-13	0.145	6.03198640908677e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.1687728221065e-13	0.145	6.61394157699567e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.28153391568451e-13	0.145	7.25204272974062e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.40517399616606e-13	0.145	7.95170673065929e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.54074264858348e-13	0.145	8.71887305229292e+42
1.68939072003968e-13	0.145	9.56005419677956e+42
1.68939072003968e-13	0.145	9.56005419677956e+42
1.68939072003968e-13	0.145	9.56005419677956e+42
1.68939072003968e-13	0.145	9.56005419677956e+42
1.68939072003968e-13	0.145	9.56005419677956e+42
1.68939072003968e-13	0.145	9.56005419677956e+42
1.85238008929015e-13	0.145	1.04823909807159e+43
1.85238008929015e-13	0.145	1.04823909807159e+43
1.85238008929015e-13	0.145	1.04823909807159e+43
1.85238008929015e-13	0.145	1.04823909807159e+43
1.85238008929015e-13	0.145	1.04823909807159e+43
1.85238008929015e-13	0.145	1.04823909807159e+43
1.85238008929015e-13	0.145	1.04823909807159e+43
2.03109437887641e-13	0.145	1.1493713153803e+43
2.03109437887641e-13	0.145	1.1493713153803e+43
2.22705070074697e-13	0.145	1.26026058658691e+43
2.22705070074697e-13	0.145	1.26026058658691e+43
2.22705070074697e-13	0.145	1.26026058658691e+43
2.22705070074697e-13	0.145	1.26026058658691e+43
2.22705070074697e-13	0.145	1.26026058658691e+43
2.22705070074697e-13	0.145	1.26026058658691e+43
2.44191253507447e-13	0.145	1.38184825465118e+43
2.44191253507447e-13	0.145	1.38184825465118e+43
2.44191253507447e-13	0.145	1.38184825465118e+43
2.44191253507447e-13	0.145	1.38184825465118e+43
2.44191253507447e-13	0.145	1.38184825465118e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.67750385159791e-13	0.145	1.51516648160354e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
2.9358245933665e-13	0.145	1.66134701060527e+43
3.2190676543273e-13	0.145	1.82163077335634e+43
3.2190676543273e-13	0.145	1.82163077335634e+43
3.2190676543273e-13	0.145	1.82163077335634e+43
